symbol,date,open,high,low,close,prev_close,total_trade,volume,delivery_qty,delivery_per,vwap
LAURUSLABS,2025-04-17,626.8,634.95,624.05,628.05,626.9,45420,1964197,1032649,52.57,628.83
LAURUSLABS,2025-04-21,628.05,645.0,627.45,640.35,628.05,54188,1673651,902003,53.89,635.12
LAURUSLABS,2025-04-22,643.05,657.4,636.75,651.7,640.35,59140,2546683,1074041,42.17,649.64
LAURUSLABS,2025-04-23,656.8,659.85,641.95,650.7,651.7,44835,2082091,1016333,48.81,650.66
LAURUSLABS,2025-04-24,654.0,660.9,631.5,645.5,650.7,120152,7255100,2305474,31.78,647.63
LAURUSLABS,2025-04-25,630.0,643.35,606.5,625.65,645.5,119903,7085561,1541210,21.75,627.16
LAURUSLABS,2025-04-28,625.65,639.55,622.05,626.5,625.65,45394,2030722,727297,35.81,631.47
LAURUSLABS,2025-04-29,630.0,633.0,614.35,617.45,626.5,46629,2365426,968949,40.96,622.29
LAURUSLABS,2025-04-30,617.5,624.75,601.1,603.85,617.45,53366,4019666,2677893,66.62,609.49
MARICO,2025-04-01,641.0,660.5,641.0,647.55,651.65,42540,1203066,709606,58.98,651.93
MARICO,2025-04-02,650.5,659.9,643.8,656.45,647.55,52780,2202713,1233137,55.98,653.67
MARICO,2025-04-03,655.0,662.5,645.1,660.95,656.45,38902,2210443,1468316,66.43,657.59
MARICO,2025-04-04,658.9,682.0,653.95,677.3,660.95,89722,4041611,2252181,55.72,672.09
MARICO,2025-04-07,650.0,678.0,647.55,662.65,677.3,83458,2540552,1281939,50.46,664.47
MARICO,2025-04-08,668.0,680.0,660.95,678.1,662.65,84919,3307994,2171288,65.64,673.37
MARICO,2025-04-09,677.05,698.4,675.5,693.45,678.1,98573,3695669,2170861,58.74,691.53
MARICO,2025-04-11,693.45,714.65,687.75,709.95,693.45,75468,5205941,3593861,69.03,705.21
MARICO,2025-04-15,716.0,720.0,701.4,711.85,709.95,106026,4917060,3376914,68.68,709.39
MARICO,2025-04-16,711.1,724.55,709.1,720.45,711.85,68036,2898568,1865401,64.36,720.23
MARICO,2025-04-17,718.0,726.3,713.05,714.8,720.45,65896,2584756,1655667,64.06,716.84
MARICO,2025-04-21,714.8,714.8,694.1,695.15,714.8,85557,2702126,1666320,61.67,700.75
MARICO,2025-04-22,698.9,716.4,694.1,709.15,695.15,50868,2138487,1149165,53.74,706.8
MARICO,2025-04-23,710.95,719.4,707.1,716.55,709.15,57094,2282463,1339478,58.69,712.7
MARICO,2025-04-24,716.8,722.8,705.45,712.75,716.55,55508,2663875,1563942,58.71,714.07
MARICO,2025-04-25,717.3,722.3,706.2,710.4,712.75,57868,1566764,882027,56.3,712.28
MARICO,2025-04-28,707.7,722.25,705.6,715.45,710.4,48495,2393391,1547457,64.66,717.15
MARICO,2025-04-29,715.45,723.95,709.95,711.35,715.45,47104,1846949,1172396,63.48,715.58
MARICO,2025-04-30,710.85,722.8,706.55,710.45,711.35,54260,2215886,1455242,65.67,712.6
M&M,2025-04-01,2652.8,2728.0,2623.15,2637.9,2665.8,171785,3300417,1829929,55.45,2662.5
M&M,2025-04-02,2631.1,2660.0,2625.3,2637.55,2637.9,129253,2243574,1487790,66.31,2641.07
M&M,2025-04-03,2607.75,2652.4,2600.25,2611.45,2637.55,126111,2361203,1451199,61.46,2624.91
M&M,2025-04-04,2614.95,2631.5,2557.05,2596.55,2611.45,181164,3598415,2207531,61.35,2598.52
M&M,2025-04-07,2425.0,2524.65,2425.0,2491.25,2596.55,284875,3937471,2239871,56.89,2486.05
M&M,2025-04-08,2510.0,2550.0,2454.0,2523.65,2491.25,227666,4253527,1824796,42.9,2508.62
M&M,2025-04-09,2540.0,2571.95,2515.95,2523.1,2523.65,188585,3347213,1785845,53.35,2542.52
M&M,2025-04-11,2549.0,2604.0,2532.05,2580.35,2523.1,226713,3600209,2173524,60.37,2575.14
M&M,2025-04-15,2606.0,2690.0,2606.0,2646.0,2580.35,235293,3287861,2031120,61.78,2661.82
M&M,2025-04-16,2660.0,2665.0,2618.3,2634.6,2646.0,230796,3070954,1923830,62.65,2636.04
M&M,2025-04-17,2632.0,2682.8,2602.4,2679.4,2634.6,174058,2638979,1418452,53.75,2653.58
M&M,2025-04-21,2699.9,2774.0,2665.9,2764.0,2679.4,129375,3120955,1949413,62.46,2742.15
M&M,2025-04-22,2765.0,2822.0,2756.0,2817.1,2764.0,166491,3193757,2151672,67.37,2800.01
M&M,2025-04-23,2830.0,2923.0,2826.0,2917.8,2817.1,153835,3906215,2477410,63.42,2890.96
M&M,2025-04-24,2917.8,2928.0,2865.0,2901.4,2917.8,107895,2488496,1298187,52.17,2893.16
M&M,2025-04-25,2901.4,2939.6,2831.1,2864.2,2901.4,107647,2299310,1225347,53.29,2872.73
M&M,2025-04-28,2918.9,2945.0,2882.3,2930.6,2864.2,105189,1864672,791977,42.47,2911.69
M&M,2025-04-29,2950.0,2969.5,2901.8,2909.6,2930.6,110088,2051228,1121669,54.68,2920.47
M&M,2025-04-30,2908.8,2948.9,2887.0,2928.8,2909.6,115500,2689753,1668685,62.04,2927.07
MARUTI,2025-04-01,11480.0,11545.8,11290.0,11481.1,11522.15,96268,498244,305304,61.28,11415.76
MARUTI,2025-04-02,11481.1,11732.0,11410.05,11716.1,11481.1,80324,452994,270713,59.76,11663.86
MARUTI,2025-04-03,11630.5,11802.95,11611.05,11688.1,11716.1,44000,326624,220597,67.54,11706.81
MARUTI,2025-04-04,11600.0,11630.0,11330.0,11482.0,11688.1,59574,355785,230762,64.86,11427.18
MARUTI,2025-04-07,11105.6,11358.5,11059.45,11329.75,11482.0,109199,602353,371004,61.59,11224.77
MARUTI,2025-04-08,11530.0,11550.35,11290.05,11458.9,11329.75,93920,629968,399579,63.43,11447.67
MARUTI,2025-04-09,11460.1,11538.7,11425.0,11457.4,11458.9,50927,255114,128672,50.44,11475.31
MARUTI,2025-04-11,11480.35,11678.75,11480.0,11599.05,11457.4,45734,231420,125277,54.13,11603.45
MARUTI,2025-04-15,11790.0,11940.0,11680.0,11855.0,11599.05,68741,458593,302369,65.93,11869.86
MARUTI,2025-04-16,11768.0,11768.0,11615.0,11664.0,11855.0,68073,470494,253253,53.83,11670.99
MARUTI,2025-04-17,11664.0,11728.0,11525.0,11695.0,11664.0,62794,302146,137435,45.49,11645.95
MARUTI,2025-04-21,11695.0,11769.0,11588.0,11745.0,11695.0,49266,318493,179773,56.44,11700.58
MARUTI,2025-04-22,11770.0,11788.0,11615.0,11734.0,11745.0,102717,516753,306685,59.35,11702.8
MARUTI,2025-04-23,11799.0,11971.0,11729.0,11907.0,11734.0,78908,493839,276132,55.92,11827.33
MARUTI,2025-04-24,11940.0,12040.0,11858.0,11894.0,11907.0,67998,387863,169785,43.77,11917.68
MARUTI,2025-04-25,11902.0,12046.0,11598.0,11698.0,11894.0,130970,906266,421477,46.51,11767.59
MARUTI,2025-04-28,11428.0,11896.0,11289.0,11846.0,11698.0,80996,457303,185541,40.57,11702.99
MARUTI,2025-04-29,11812.0,11940.0,11741.0,11841.0,11846.0,86819,455596,233971,51.35,11826.38
MARUTI,2025-04-30,11825.0,12325.0,11800.0,12257.0,11841.0,105465,967250,557699,57.66,12153.9
MFSL,2025-04-01,1116.7,1152.85,1112.6,1141.75,1147.7,47608,395552,200578,50.71,1141.5
MFSL,2025-04-02,1141.5,1149.45,1130.0,1144.3,1141.75,21675,317768,211391,66.52,1143.19
MFSL,2025-04-03,1115.4,1151.15,1115.3,1147.8,1144.3,45774,757127,490250,64.75,1141.57
MFSL,2025-04-04,1140.5,1169.0,1135.9,1165.05,1147.8,44909,904913,443659,49.03,1160.84
MFSL,2025-04-07,1085.0,1145.5,1085.0,1128.45,1165.05,42764,620359,340541,54.89,1124.55
MFSL,2025-04-08,1129.4,1143.3,1121.05,1132.35,1128.45,90526,1766425,1256981,71.16,1134.46
MFSL,2025-04-09,1133.9,1169.0,1127.7,1164.55,1132.35,32378,854381,582617,68.19,1149.07
MFSL,2025-04-11,1171.0,1189.5,1157.5,1163.3,1164.55,35246,636001,218339,34.33,1170.03
MFSL,2025-04-15,1180.0,1197.9,1161.2,1195.3,1163.3,52196,1157296,771961,66.7,1190.83
MFSL,2025-04-16,1199.0,1212.0,1191.3,1209.7,1195.3,32013,540675,313714,58.02,1203.77
MFSL,2025-04-17,1209.9,1223.8,1198.1,1218.0,1209.7,60850,2868366,2278330,79.43,1207.07
MFSL,2025-04-21,1233.0,1245.9,1213.2,1237.4,1218.0,89110,3079334,2507454,81.43,1228.47
MFSL,2025-04-22,1243.9,1245.3,1228.0,1236.0,1237.4,41287,595009,321695,54.07,1236.66
MFSL,2025-04-23,1236.0,1244.2,1224.1,1241.0,1236.0,26223,386333,252982,65.48,1236.54
MFSL,2025-04-24,1248.0,1250.8,1229.4,1247.7,1241.0,36624,487846,277530,56.89,1239.25
MFSL,2025-04-25,1242.2,1281.3,1242.0,1266.4,1247.7,74272,1775323,1073317,60.46,1260.72
MFSL,2025-04-28,1260.0,1294.9,1258.6,1283.1,1266.4,63402,1338121,852872,63.74,1275.57
MFSL,2025-04-29,1290.0,1311.1,1283.2,1306.8,1283.1,38476,1005265,685384,68.18,1300.88
MFSL,2025-04-30,1304.9,1314.9,1294.5,1305.0,1306.8,36914,683613,449366,65.73,1306.7
LODHA,2025-04-01,1205.0,1205.0,1147.0,1157.2,1195.8,61227,1191228,480763,40.36,1168.02
LODHA,2025-04-02,1163.65,1223.0,1163.65,1218.45,1157.2,78628,1919618,612612,31.91,1199.13
LODHA,2025-04-03,1189.0,1231.75,1175.15,1217.75,1218.45,32506,732130,230118,31.43,1215.45
LODHA,2025-04-04,1211.0,1222.25,1161.1,1180.85,1217.75,29360,456039,117609,25.79,1187.33
LODHA,2025-04-07,1116.55,1144.95,1076.0,1106.6,1180.85,57363,1482723,746722,50.36,1108.52
LODHA,2025-04-08,1120.0,1149.8,1111.0,1132.7,1106.6,49584,1767581,1008212,57.04,1131.53
LODHA,2025-04-09,1134.05,1134.05,1095.3,1111.25,1132.7,54724,958219,364457,38.03,1110.87
LODHA,2025-04-11,1102.5,1149.0,1102.5,1122.6,1111.25,61668,1777845,976104,54.9,1122.55
LODHA,2025-04-15,1157.0,1216.9,1145.0,1214.0,1122.6,98707,3463329,1006632,29.07,1191.49
LODHA,2025-04-16,1240.0,1254.9,1225.2,1240.8,1214.0,86287,2739797,1355429,49.47,1240.96
LODHA,2025-04-17,1240.4,1262.4,1225.0,1236.1,1240.8,39038,872152,418281,47.96,1242.28
LODHA,2025-04-21,1250.0,1308.0,1239.0,1293.4,1236.1,49322,1108203,303534,27.39,1281.98
LODHA,2025-04-22,1300.0,1339.9,1285.0,1313.4,1293.4,64975,1250475,310718,24.85,1317.21
LODHA,2025-04-23,1331.7,1369.8,1330.0,1366.4,1313.4,92528,2431953,1276121,52.47,1352.46
LODHA,2025-04-24,1379.9,1380.3,1307.3,1320.2,1366.4,130979,2388212,874303,36.61,1328.09
LODHA,2025-04-25,1355.5,1390.0,1293.0,1305.1,1320.2,163877,4799027,1471041,30.65,1332.1
LODHA,2025-04-28,1314.7,1332.8,1272.6,1310.2,1305.1,63385,1240596,348944,28.13,1298.33
LODHA,2025-04-29,1315.0,1320.1,1284.0,1288.0,1310.2,34982,778686,328975,42.25,1295.38
LODHA,2025-04-30,1320.9,1362.7,1303.1,1329.3,1288.0,147046,5035119,1560600,30.99,1342.54
MAXHEALTH,2025-04-01,1106.0,1123.15,1079.4,1083.6,1096.95,65468,1308510,712286,54.43,1096.22
MAXHEALTH,2025-04-02,1094.1,1099.15,1079.7,1094.75,1083.6,41515,873303,513437,58.79,1092.57
MAXHEALTH,2025-04-03,1094.85,1124.3,1094.5,1121.3,1094.75,62907,1442279,782245,54.24,1110.67
MAXHEALTH,2025-04-04,1129.65,1149.9,1115.05,1137.65,1121.3,104440,3280000,1971480,60.11,1134.73
MAXHEALTH,2025-04-07,1085.2,1114.9,1065.05,1075.5,1137.65,96691,3917172,2227104,56.85,1082.97
MAXHEALTH,2025-04-08,1116.2,1116.2,1067.25,1073.45,1075.5,88641,3121751,2026416,64.91,1086.95
MAXHEALTH,2025-04-09,1095.0,1127.9,1072.9,1123.15,1073.45,104399,2739663,1336562,48.79,1108.46
MAXHEALTH,2025-04-11,1090.0,1120.65,1083.35,1089.3,1123.15,92460,3025861,1801595,59.54,1096.52
MAXHEALTH,2025-04-15,1092.5,1100.0,1060.4,1074.1,1089.3,137279,4024878,2793470,69.41,1075.37
MAXHEALTH,2025-04-16,1084.0,1088.0,1067.0,1077.5,1074.1,53073,1947807,1277504,65.59,1077.97
MAXHEALTH,2025-04-17,1074.0,1088.4,1063.0,1084.4,1077.5,69610,2992562,2223054,74.29,1077.15
MAXHEALTH,2025-04-21,1095.0,1095.0,1066.5,1073.0,1084.4,88314,2070163,1443393,69.72,1075.14
MAXHEALTH,2025-04-22,1079.9,1137.9,1068.8,1128.7,1073.0,84790,3872495,2284628,59.0,1116.48
MAXHEALTH,2025-04-23,1144.4,1149.9,1110.1,1129.6,1128.7,67871,1944908,1080480,55.55,1128.91
MAXHEALTH,2025-04-24,1136.9,1136.9,1097.7,1108.4,1129.6,75364,1802546,945998,52.48,1108.98
MAXHEALTH,2025-04-25,1121.0,1125.0,1059.1,1067.4,1108.4,66781,2532226,1719143,67.89,1080.84
MAXHEALTH,2025-04-28,1068.0,1103.6,1066.2,1099.8,1067.4,44772,2000264,1564132,78.2,1091.0
MAXHEALTH,2025-04-29,1110.0,1119.1,1100.7,1107.4,1099.8,54592,1483430,960381,64.74,1110.27
MAXHEALTH,2025-04-30,1124.9,1124.9,1088.6,1098.2,1107.4,66827,2112594,1332225,63.06,1101.86
MGL,2025-04-01,1377.8,1407.0,1368.05,1385.8,1386.95,19259,331614,140652,42.41,1386.04
MGL,2025-04-02,1385.8,1390.0,1365.0,1387.9,1385.8,22715,260681,127755,49.01,1383.03
MGL,2025-04-03,1379.0,1400.0,1370.05,1396.0,1387.9,14580,318708,194994,61.18,1391.83
MGL,2025-04-04,1385.0,1393.95,1321.05,1330.9,1396.0,17659,241278,92577,38.37,1347.94
MGL,2025-04-07,1272.0,1315.55,1252.0,1305.25,1330.9,41187,416348,152430,36.61,1284.12
MGL,2025-04-08,1325.05,1358.85,1290.8,1311.7,1305.25,28264,363894,106776,29.34,1314.23
MGL,2025-04-09,1310.8,1312.0,1239.75,1244.7,1311.7,45263,576621,237912,41.26,1266.92
MGL,2025-04-11,1286.0,1286.0,1238.65,1277.5,1244.7,40952,714969,327840,45.85,1267.42
MGL,2025-04-15,1281.0,1321.5,1281.0,1315.6,1277.5,21238,246487,108367,43.96,1312.01
MGL,2025-04-16,1249.0,1285.0,1230.5,1252.4,1315.6,88741,2724502,831844,30.53,1248.85
MGL,2025-04-17,1262.0,1262.7,1238.0,1251.6,1252.4,35581,721675,313969,43.51,1249.67
MGL,2025-04-21,1264.9,1297.6,1255.7,1293.7,1251.6,24610,499889,222451,44.5,1278.74
MGL,2025-04-22,1300.2,1354.5,1296.6,1343.5,1293.7,58118,1006613,405319,40.27,1334.32
MGL,2025-04-23,1355.0,1359.6,1304.3,1323.1,1343.5,35086,562377,253107,45.01,1323.75
MGL,2025-04-24,1324.9,1342.1,1319.2,1324.3,1323.1,28902,477734,234879,49.17,1329.76
MGL,2025-04-25,1324.9,1329.0,1266.0,1279.6,1324.3,29894,484979,245507,50.62,1287.56
MGL,2025-04-28,1282.8,1336.8,1281.0,1333.7,1279.6,40964,645668,159227,24.66,1321.03
MGL,2025-04-29,1337.5,1355.5,1323.7,1326.9,1333.7,27002,463479,191467,41.31,1337.19
MGL,2025-04-30,1324.0,1374.0,1307.0,1346.1,1326.9,36661,764409,206470,27.01,1349.68
M&MFIN,2025-04-01,282.95,283.55,269.8,276.35,283.0,36533,2437456,806603,33.09,275.87
M&MFIN,2025-04-02,278.0,279.75,267.4,268.65,276.35,41429,3137878,1403525,44.73,270.6
M&MFIN,2025-04-02,2139.83,2143.5,2130.0,2130.0,2145.0,6,158,140,88.61,2141.01
M&MFIN,2025-04-03,266.0,269.4,262.3,265.2,268.65,39860,5621003,2706190,48.14,264.49
M&MFIN,2025-04-03,2140.34,2140.34,2140.0,2140.0,2130.0,3,118,118,100.0,2140.05
M&MFIN,2025-04-04,264.0,266.9,258.3,262.3,265.2,20273,1994446,742121,37.21,261.62
M&MFIN,2025-04-07,237.95,254.5,237.95,252.7,262.3,25976,1663683,405409,24.37,248.46
M&MFIN,2025-04-07,2125.0,2125.0,2120.0,2120.0,2140.0,5,70,70,100.0,2123.57
M&MFIN,2025-04-08,257.95,262.2,255.5,258.8,252.7,19356,1139313,497807,43.69,258.99
M&MFIN,2025-04-08,2157.0,2157.0,2120.0,2133.0,2120.0,22,734,584,79.56,2124.78
M&MFIN,2025-04-09,259.0,260.4,251.25,257.6,258.8,14221,1186620,398252,33.56,256.53
M&MFIN,2025-04-09,2133.0,2136.67,2130.5,2131.02,2133.0,13,494,493,99.8,2132.67
M&MFIN,2025-04-11,260.5,265.05,260.5,263.1,257.6,10290,1132140,648859,57.31,263.01
M&MFIN,2025-04-11,2135.0,2135.0,2133.0,2133.0,2131.02,5,296,296,100.0,2133.2
M&MFIN,2025-04-15,268.1,270.0,264.55,268.05,263.1,15824,1419499,621603,43.79,267.14
M&MFIN,2025-04-16,268.05,276.75,267.6,272.65,268.05,19709,2161828,718236,33.22,272.88
M&MFIN,2025-04-17,272.55,276.0,270.5,275.5,272.65,11831,980843,464189,47.33,274.29
M&MFIN,2025-04-21,276.95,278.0,273.05,275.8,275.5,25488,3240661,1350707,41.68,275.54
M&MFIN,2025-04-21,2155.0,2155.0,2154.0,2154.28,2133.0,4,68,68,100.0,2154.85
M&MFIN,2025-04-22,276.45,279.9,273.65,277.15,275.8,28785,4082971,1917808,46.97,276.0
M&MFIN,2025-04-22,2155.0,2155.0,2154.0,2154.0,2154.28,2,33,33,100.0,2154.88
M&MFIN,2025-04-23,273.0,278.05,265.2,269.9,277.15,63950,7563566,3162775,41.82,270.39
M&MFIN,2025-04-24,270.5,271.6,267.65,268.6,269.9,38955,1894891,859126,45.34,269.46
M&MFIN,2025-04-24,2155.0,2155.0,2155.0,2155.0,2154.0,2,13,13,100.0,2155.0
M&MFIN,2025-04-25,270.5,270.75,263.4,264.6,268.6,23286,2499342,1292369,51.71,265.78
M&MFIN,2025-04-25,2155.0,2161.62,2140.0,2158.0,2155.0,19,650,560,86.15,2145.16
M&MFIN,2025-04-28,264.0,266.0,260.85,261.6,264.6,32619,6351544,5027622,79.16,262.19
M&MFIN,2025-04-28,2160.0,2160.0,2160.0,2160.0,2158.0,1,200,200,100.0,2160.0
M&MFIN,2025-04-29,264.4,265.35,260.3,261.3,261.6,37670,1670828,841284,50.35,262.15
M&MFIN,2025-04-30,261.05,264.95,258.35,262.05,261.3,22384,3217620,2186177,67.94,261.88
MANAPPURAM,2025-04-01,232.0,234.37,230.05,232.13,232.75,41327,8584230,4724350,55.04,232.06
MANAPPURAM,2025-04-02,232.13,235.8,230.02,234.3,232.13,30501,5615532,2195130,39.09,233.78
MANAPPURAM,2025-04-03,235.5,235.79,232.51,234.41,234.3,29929,5197477,2115204,40.7,234.2
MANAPPURAM,2025-04-04,234.38,235.09,230.21,232.83,234.41,25221,3616131,1079017,29.84,232.35
MANAPPURAM,2025-04-07,222.66,229.91,219.39,225.6,232.83,66907,16090755,6397092,39.76,224.2
MANAPPURAM,2025-04-08,227.0,230.0,225.15,229.06,225.6,25979,4906218,1795233,36.59,227.93
MANAPPURAM,2025-04-09,227.9,228.67,221.76,224.93,229.06,58817,14534663,5943263,40.89,224.42
MANAPPURAM,2025-04-11,225.5,228.49,224.5,225.94,224.93,31400,7517265,3002069,39.94,225.84
MANAPPURAM,2025-04-15,227.8,227.89,224.75,226.03,225.94,47324,4832410,2969540,61.45,225.7
MANAPPURAM,2025-04-16,226.92,227.84,225.81,226.82,226.03,20536,2712738,1432561,52.81,226.96
MANAPPURAM,2025-04-17,226.41,230.5,225.31,229.21,226.82,32637,6160697,3037114,49.3,228.43
MANAPPURAM,2025-04-21,229.9,236.3,229.0,233.34,229.21,80360,9955587,5209576,52.33,233.14
MANAPPURAM,2025-04-22,234.0,234.8,231.55,232.2,233.34,31617,5929493,2887837,48.7,232.98
MANAPPURAM,2025-04-23,232.8,232.85,229.29,231.75,232.2,33643,8221361,4658489,56.66,231.47
MANAPPURAM,2025-04-24,231.68,233.5,228.32,228.83,231.75,35409,7778915,2978953,38.3,229.99
MANAPPURAM,2025-04-25,229.0,229.49,222.51,226.93,228.83,43191,7106833,2998542,42.19,225.51
MANAPPURAM,2025-04-28,226.0,233.0,225.51,231.27,226.93,33234,5451828,2711452,49.73,230.43
MANAPPURAM,2025-04-29,232.68,235.33,231.25,232.05,231.27,28708,4762051,2087193,43.83,233.41
MANAPPURAM,2025-04-30,231.31,233.65,229.04,230.85,232.05,33022,4270268,2309774,54.09,230.79
MRF,2025-04-01,112500.0,114411.65,111900.0,113037.05,112677.75,2862,3593,811,22.57,113253.04
MRF,2025-04-02,113400.05,115275.8,112774.3,115137.35,113037.05,3815,5030,2206,43.86,114379.13
MRF,2025-04-03,114500.0,115000.0,113800.0,114870.45,115137.35,2613,3272,957,29.25,114499.88
MRF,2025-04-04,115000.0,115000.0,112800.0,113236.95,114870.45,3260,4440,1589,35.79,113408.39
MRF,2025-04-07,110000.0,110821.5,108001.0,110385.5,113236.95,5043,7098,2342,33.0,109833.24
MRF,2025-04-08,112000.0,113508.8,111510.1,112592.4,110385.5,3722,4965,1479,29.79,112428.29
MRF,2025-04-09,112697.0,113397.4,111300.2,113113.3,112592.4,3489,4967,1913,38.51,112565.19
MRF,2025-04-11,113300.0,118749.95,113300.0,117544.4,113113.3,10736,17890,7360,41.14,116677.19
MRF,2025-04-15,119900.0,123010.0,118200.0,122905.0,117544.4,6835,14655,6811,46.48,120886.46
MRF,2025-04-16,122950.0,124775.0,122885.0,124490.0,122905.0,6060,10139,3440,33.93,123641.83
MRF,2025-04-17,124100.0,126860.0,123990.0,126475.0,124490.0,8933,15654,6924,44.23,126125.72
MRF,2025-04-21,127475.0,128000.0,126495.0,126800.0,126475.0,4514,6676,2294,34.36,126878.06
MRF,2025-04-22,127200.0,129115.0,126300.0,127655.0,126800.0,6715,9283,3455,37.22,127878.17
MRF,2025-04-23,129380.0,129380.0,126650.0,127980.0,127655.0,4826,6770,2239,33.07,127704.86
MRF,2025-04-24,128000.0,130470.0,127555.0,129920.0,127980.0,7705,11841,4143,34.99,129121.12
MRF,2025-04-25,130500.0,130700.0,127400.0,128655.0,129920.0,5997,7468,2079,27.84,128938.14
MRF,2025-04-28,128500.0,130375.0,128495.0,130225.0,128655.0,3623,4740,1614,34.05,129656.21
MRF,2025-04-29,130750.0,133200.0,130700.0,132805.0,130225.0,6220,7993,2920,36.53,132431.5
MRF,2025-04-30,132950.0,135600.0,132000.0,134505.0,132805.0,7612,11000,3951,35.92,134077.45
MCX,2025-04-01,5349.95,5431.4,5215.35,5227.9,5311.75,43800,496789,190490,38.34,5317.77
MCX,2025-04-02,5249.95,5430.0,5185.95,5372.5,5227.9,48464,470022,114325,24.32,5360.28
MCX,2025-04-03,5369.0,5369.5,5214.0,5334.6,5372.5,24711,239962,48720,20.3,5313.45
MCX,2025-04-04,5334.05,5340.9,5012.0,5026.8,5334.6,35729,337935,110565,32.72,5122.73
MCX,2025-04-07,4535.0,5030.0,4535.0,4989.6,5026.8,89350,694994,225777,32.49,4818.65
MCX,2025-04-08,5110.45,5279.1,5110.45,5199.4,4989.6,76194,697493,233239,33.44,5221.54
MCX,2025-04-09,5199.4,5249.05,5069.85,5221.05,5199.4,58928,403937,135543,33.56,5180.19
MCX,2025-04-11,5325.45,5458.0,5260.0,5441.45,5221.05,51736,436937,128691,29.45,5396.26
MCX,2025-04-15,5550.0,5617.0,5476.5,5581.5,5441.45,46942,469793,139260,29.64,5564.84
MCX,2025-04-16,5600.0,5664.0,5538.5,5628.0,5581.5,45000,386275,125494,32.49,5621.47
MCX,2025-04-17,5628.0,5741.0,5603.5,5668.5,5628.0,60375,530485,217130,40.93,5694.23
MCX,2025-04-21,5700.0,5958.0,5648.0,5942.0,5668.5,83938,732240,263568,35.99,5849.59
MCX,2025-04-22,6000.0,6089.0,5942.0,5977.5,5942.0,66953,567756,198680,34.99,6006.02
MCX,2025-04-23,6000.0,6213.5,5909.0,6138.0,5977.5,63719,492531,117576,23.87,6066.22
MCX,2025-04-24,6160.0,6270.0,6113.0,6225.5,6138.0,51500,404674,101389,25.05,6216.43
MCX,2025-04-25,6256.0,6350.0,5922.0,6052.5,6225.5,78483,670041,175795,26.24,6118.56
MCX,2025-04-28,6065.0,6214.5,6060.5,6171.0,6052.5,36827,283573,56580,19.95,6156.94
MCX,2025-04-29,6201.5,6322.0,6201.5,6227.5,6171.0,39968,336200,118930,35.37,6251.63
MCX,2025-04-30,6200.0,6225.0,6086.5,6128.0,6227.5,25972,179375,57333,31.96,6146.29
NBCC,2025-04-01,80.87,82.46,80.51,81.61,81.89,28045,5645573,1803100,31.94,81.63
NBCC,2025-04-02,81.61,83.2,79.9,82.89,81.61,29741,7593537,2234926,29.43,82.0
NBCC,2025-04-03,81.4,84.78,81.4,84.41,82.89,33378,9282920,3075590,33.13,83.66
NBCC,2025-04-04,84.34,85.68,81.7,82.73,84.41,48994,12938267,4442026,34.33,83.65
NBCC,2025-04-07,75.91,80.1,75.0,79.46,82.73,64919,11518239,3377884,29.33,78.08
NBCC,2025-04-08,84.5,84.5,79.72,83.07,79.46,54301,17372693,5645319,32.5,82.23
NBCC,2025-04-09,82.64,87.45,81.41,87.01,83.07,82622,30465976,10637122,34.91,85.58
NBCC,2025-04-11,89.0,90.2,86.09,89.1,87.01,83635,27133267,7671277,28.27,88.28
NBCC,2025-04-15,89.8,90.56,89.3,89.77,89.1,41156,10715153,4037134,37.68,89.86
NBCC,2025-04-16,90.01,96.5,89.77,95.8,89.77,161915,56298845,13253971,23.54,94.44
NBCC,2025-04-17,96.2,99.9,96.0,98.4,95.8,141282,48187798,12279836,25.48,98.83
NBCC,2025-04-21,98.7,100.54,96.7,99.98,98.4,70911,18052626,6713501,37.19,99.3
NBCC,2025-04-22,100.1,102.5,99.11,100.2,99.98,53126,16900830,5230511,30.95,101.31
NBCC,2025-04-23,100.75,101.62,97.65,100.81,100.2,50883,14614747,4579932,31.34,99.93
NBCC,2025-04-24,100.75,101.03,99.25,99.87,100.81,38896,9680306,3377929,34.89,100.14
NBCC,2025-04-25,99.87,100.1,94.85,95.49,99.87,60184,15332890,5981526,39.01,96.68
NBCC,2025-04-28,94.2,99.27,94.2,98.64,95.49,45642,14383334,6008540,41.77,97.25
NBCC,2025-04-29,99.2,100.2,97.0,97.31,98.64,36607,8996893,2910678,32.35,98.45
NBCC,2025-04-30,97.4,98.23,94.51,95.19,97.31,33872,8309482,3061557,36.84,96.44
NBCC,2025-04-30,97.5,97.5,97.5,95.19,97.31,1,4,4,100.0,97.5
OBEROIRLTY,2025-04-01,1635.0,1635.0,1556.5,1573.95,1637.4,39967,585525,191290,32.67,1578.51
OBEROIRLTY,2025-04-02,1573.6,1626.3,1560.0,1621.2,1573.95,41585,518120,233006,44.97,1602.1
OBEROIRLTY,2025-04-03,1600.0,1615.0,1587.45,1591.0,1621.2,24941,367398,183671,49.99,1599.12
OBEROIRLTY,2025-04-04,1595.0,1599.95,1536.0,1550.6,1591.0,31269,454115,248785,54.78,1563.38
OBEROIRLTY,2025-04-07,1457.0,1508.0,1452.0,1483.25,1550.6,44657,543142,240086,44.2,1483.55
OBEROIRLTY,2025-04-08,1505.1,1536.0,1496.15,1528.1,1483.25,41005,710100,314707,44.32,1519.94
